seqno,type,city,countycode,name,address,number,localcallservice
1878,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重國店,241新北市三重區自強路二段76號,F001854,02-66068688分機356
1879,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重強店,"241新北市三重區自強路一段164,166號",F001715,02-66068688分機356
1880,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重富店,241新北市三重區光復路一段85號、85-2號,F001676,02-66068688分機356
1881,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重陽二店,"241新北市三重區重陽路四段132,134號",F001883,02-66068688分機356
1882,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重集店,241新北市三重區重新路四段176號,F001744,02-66068688分機356
1883,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重愛店,241新北市三重區仁愛街329號,F001877,02-66068688分機356
1884,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重新店,241新北市三重區重新路四段244巷40號,F001876,02-66068688分機356
1885,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重萬店,241新北市三重區中華路94號1樓,F001834,02-66068688分機356
1886,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重鈴店,241新北市三重區中華路18號,F001787,02-66068688分機356
1887,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重福店,241新北市三重區永福街258號,F001889,02-66068688分機356
1888,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重樂店,241新北市三重區重新路三段2號,F001688,02-66068688分機356
1889,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重錦店,241新北市三重區中央北路2號,F001757,02-66068688分機356
1890,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重環店,241新北市三重區環河南路255號,F001831,02-66068688分機356
1891,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣重鑫店,"241新北市三重區大同南路153,153-1號",F001719,02-66068688分機356
1892,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣飛和店,235新北市中和區永和路343號,F001729,02-66068688分機356
1893,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣凌羽店,244新北市林口區中正路94號,F001795,02-66068688分機356
1894,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣員山二店,235新北市中和區員山路581巷2號,F001936,02-66068688分機356
1895,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣員山店,235新北市中和區員山路502-7號,F001803,02-66068688分機356
1896,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣徐匯店,247新北市蘆洲區中山一路一號(匯心樓),F001681,02-66068688分機356
1897,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣泰富店,243新北市泰山區明志路二段324.326號,F001764,02-66068688分機356
1898,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣海山店,236新北市土城區明德路二段131號,F001941,02-66068688分機356
1899,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣真理店,251新北市淡水區真理街32號(真理大學),F001835,02-66068688分機356
1900,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣耕莘店,231新北市新店區民族路112號(耕莘護專),F001680,02-66068688分機356
1901,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣耕醫店,231新北市新店區中正路362號1樓耕莘醫院新店總院1樓,F001932,02-66068688分機356
1902,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣商港店,249新北市八里區訊塘村23鄰商港路48號,F001839,02-66068688分機356
1903,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣淡金店,251新北市淡水區淡金路18號,F001734,02-66068688分機356
1904,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣淡俊店,251新北市淡水區北新路137、139號1F,F001811,02-66068688分機356
1905,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣淡虹店,251新北市淡水區淡金路五段20-22號,F001868,02-66068688分機356
1906,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣淡陽店,251新北市淡水區中正東路二段81號,F001768,02-66068688分機356
1907,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣淡漁店,251新北市淡水區觀海路135號(漁人碼頭木棧道下方商店街),F001785,02-66068688分機356
1908,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣淡醫店,"251新北市淡水區民權路47號1樓(淡水馬偕醫院一樓) ",F001855,02-66068688分機356
1909,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣淡鑫店,251新北市淡水區北新路165.167號,F001875,02-66068688分機356
1910,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣深北店,222新北市深坑區北深路二段57.59號,F001796,02-66068688分機356
1911,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊月店,242新北市新莊區中和街19號,F001929,02-66068688分機356
1912,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊民店,242新北市新莊區民樂街80.82號,F001886,02-66068688分機356
1913,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊年店,242新北市新莊區新豐街11號,F001678,02-66068688分機356
1914,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊成店,242新北市新莊區忠誠里中誠街44號1樓,F001679,02-66068688分機356
1915,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊玲店,242新北市新莊區自信街77號,F001841,02-66068688分機356
1916,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊泰店,242新北市新莊區瓊林里瓊泰路49號1樓,F001672,02-66068688分機356
1917,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊國店,242新北市新莊區復興路二段31號,F001885,02-66068688分機356
1918,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊捷店,242新北市新莊區中正路895-50號一樓,F001700,02-66068688分機356
1919,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊勝店,"242新北市新莊區幸福路562號 ",F001840,02-66068688分機356
1920,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊富店,"242新北市新莊區化成路738,740號",F001770,02-66068688分機356
1921,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊華店,242新北市新莊區昌隆路5號1樓,F001847,02-66068688分機356
1922,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊敬店,231新北市新店區中正路525號,F001914,02-66068688分機356
1923,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊達店,242新北市新莊區中全里中誠街167號1樓,F001898,02-66068688分機356
1924,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊榮店,242新北市新莊區新莊路307.309號1樓,F001741,02-66068688分機356
1925,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊鳳店,242新北市新莊區中山路三段487、489號,F001827,02-66068688分機356
1926,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊廣店,242新北市新莊區化成路85號,F001870,02-66068688分機356
1927,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣莊鴻店,242新北市新莊區化成路9-3號,F001783,02-66068688分機356
1928,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣連城店,235新北市中和區連城路47巷1號,F001937,02-66068688分機356
1929,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣連興店,221新北市汐止區連興街26號,F001712,02-66068688分機356
1930,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣頂埔店,236新北市土城區中央路四段56號,F001820,02-66068688分機356
1931,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣富美店,241新北市三重區溪尾街108巷58號,F001806,02-66068688分機356
1932,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣集美店,241新北市三重區環河南路221巷31號,F001720,02-66068688分機356
1933,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣集賢店,247新北市蘆洲區集賢路226號,F001930,02-66068688分機356
1934,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣慈愛店,241新北市三重區慈愛街51號,F001904,02-66068688分機356
1935,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣愛買店,220新北市板橋區四川路一段489號,F001780,02-66068688分機356
1936,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新元店,231新北市新店區信義里中興路三段304號1樓,F001933,02-66068688分機356
1937,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新民店,231新北市新店區安民街341號,F001710,02-66068688分機356
1938,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新和店,231新北市新店區安和路三段60之1號,F001692,02-66068688分機356
1939,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新海店,220新北市板橋區新海路392號,F001793,02-66068688分機356
1940,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新國店,231新北市新店區建國路43號.建安街1號,F001725,02-66068688分機356
1941,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新裕店,242新北市新莊區裕民街83之6號,F001892,02-66068688分機356
1942,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新戰店,231新北市新店區安民街136號,F001727,02-66068688分機356
1943,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新樹店,242新北市新莊區新樹路210號,F001899,02-66068688分機356
1944,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新橋店,231新北市新店區寶橋路235巷8號,F001791,02-66068688分機356
1945,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新寶店,231新北市新店區寶中路94-3.94-4號,F001772,02-66068688分機356
1946,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣新權二店,231新北市新店區民權路44之2號,F001699,02-66068688分機356
1947,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣溪尾二店,241新北市三重區溪尾街122號,F001746,02-66068688分機356
1948,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣溪尾店,241新北市三重區溪尾街192號,F001917,02-66068688分機356
1949,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣碇晨店,223新北市石碇區湳窟路2號,F001850,02-66068688分機356
1950,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣僑中三店,220新北市板橋區僑中一街125巷8弄2號,F001908,02-66068688分機356
1951,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣僑福二店,220新北市板橋區中正路216巷25號,F001713,02-66068688分機356
1952,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣僑福店,220新北市板橋區幸褔路70巷1號,F001825,02-66068688分機356
1953,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣嘉和店,235新北市中和區中和路414號,F001856,02-66068688分機356
1954,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣福美店,235新北市中和區莊敬路29號,F001702,02-66068688分機356
1955,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣福音店,241新北市三重區重新路四段89號,F001726,02-66068688分機356
1956,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣福壽店,242新北市新莊區福壽街155號,F001716,02-66068688分機356
1957,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣福德南店,241新北市三重區福德南路23號,F001818,02-66068688分機356
1958,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣福營店,"242新北市新莊區福營路336,338號",F001690,02-66068688分機356
1959,連鎖型綠色商店,新北市,65000,萊爾富國際股份有限公司-北縣遠東店,235新北市中和區建八路116號,F001944,02-66068688分機356
